Month: 1 | Well_ID: 1 | Groundwater_Level: 10.993428306022466 | Precipitation: 52.50449005295815 | Temperature: 21.391312233313734 | Evapotranspiration: 21.76064513028 | Pumping_Rate: 115.2106081640607 | Land_Use: Urban
Month: 26 | Well_ID: 12 | Groundwater_Level: 12.445103480707361 | Precipitation: 55.60322317639213 | Temperature: 26.549994915827774 | Evapotranspiration: 32.03235954586031 | Pumping_Rate: 122.35452592854452 | Land_Use: Agricultural
Month: 27 | Well_ID: 12 | Groundwater_Level: 10.678159899218178 | Precipitation: 33.807929601567075 | Temperature: 24.71705755550052 | Evapotranspiration: 25.423667506623847 | Pumping_Rate: 104.02499247987531 | Land_Use: Natural
Month: 28 | Well_ID: 12 | Groundwater_Level: 10.540830515032773 | Precipitation: 58.48122088928179 | Temperature: 31.094853948968318 | Evapotranspiration: 31.85688580418739 | Pumping_Rate: 112.85026151982176 | Land_Use: Urban
Month: 29 | Well_ID: 12 | Groundwater_Level: 12.835097074039387 | Precipitation: 40.523213058581675 | Temperature: 15.244490679806876 | Evapotranspiration: 45.09131013404551 | Pumping_Rate: 78.65613417748885 | Land_Use: Agricultural
Month: 30 | Well_ID: 12 | Groundwater_Level: 12.414600715909957 | Precipitation: 49.71095458243442 | Temperature: 25.717939682525802 | Evapotranspiration: 36.05606232631313 | Pumping_Rate: 88.46629363068725 | Land_Use: Agricultural
Month: 31 | Well_ID: 12 | Groundwater_Level: 10.906447111378709 | Precipitation: 60.925684960073994 | Temperature: 15.910103873064227 | Evapotranspiration: 35.08608373233442 | Pumping_Rate: 87.66925190490481 | Land_Use: Urban
Month: 32 | Well_ID: 12 | Groundwater_Level: 14.038042751824971 | Precipitation: 50.12844539621876 | Temperature: 28.798561477420844 | Evapotranspiration: 25.696906800453576 | Pumping_Rate: 130.64868952219118 | Land_Use: Natural
Month: 33 | Well_ID: 12 | Groundwater_Level: 9.636326939462384 | Precipitation: 41.272282189468626 | Temperature: 24.527706427789987 | Evapotranspiration: 15.159433350756649 | Pumping_Rate: 88.6372049019072 | Land_Use: Natural
Month: 34 | Well_ID: 12 | Groundwater_Level: 13.096913222951171 | Precipitation: 47.807803921483384 | Temperature: 27.09804986012059 | Evapotranspiration: 27.915317894595923 | Pumping_Rate: 162.47980966329393 | Land_Use: Urban
Month: 35 | Well_ID: 12 | Groundwater_Level: 13.104888752232144 | Precipitation: 48.232740815893294 | Temperature: 20.68058519705117 | Evapotranspiration: 42.066081548639154 | Pumping_Rate: 112.92587257045112 | Land_Use: Natural
Month: 36 | Well_ID: 12 | Groundwater_Level: 11.339921083910834 | Precipitation: 42.59977940235744 | Temperature: 31.397324658288756 | Evapotranspiration: 14.728321434103524 | Pumping_Rate: 61.72952020012805 | Land_Use: Natural
Month: 37 | Well_ID: 12 | Groundwater_Level: 12.63801134065331 | Precipitation: 44.82407874665795 | Temperature: 30.208623320294258 | Evapotranspiration: 19.44910631823305 | Pumping_Rate: 96.14361120244129 | Land_Use: Agricultural
Month: 38 | Well_ID: 12 | Groundwater_Level: 9.49646755755659 | Precipitation: 81.97294341009435 | Temperature: 27.917721515059437 | Evapotranspiration: 31.262677362340682 | Pumping_Rate: 80.44974633530754 | Land_Use: Agricultural
Month: 39 | Well_ID: 12 | Groundwater_Level: 13.845826368968524 | Precipitation: 61.218388958824775 | Temperature: 24.352413765682797 | Evapotranspiration: 20.153452151527375 | Pumping_Rate: 34.16852590539927 | Land_Use: Agricultural
Month: 40 | Well_ID: 12 | Groundwater_Level: 11.613180285674776 | Precipitation: 44.090393639416796 | Temperature: 27.899286426475662 | Evapotranspiration: 22.074765528847873 | Pumping_Rate: 147.9841282034137 | Land_Use: Urban
Month: 41 | Well_ID: 12 | Groundwater_Level: 10.908987986753303 | Precipitation: 63.93908809021471 | Temperature: 21.465537160063256 | Evapotranspiration: 25.76401418271823 | Pumping_Rate: 121.09427626660012 | Land_Use: Natural
Month: 42 | Well_ID: 12 | Groundwater_Level: 14.01033734278355 | Precipitation: 43.3236102048798 | Temperature: 29.27777829510356 | Evapotranspiration: 16.343825958098506 | Pumping_Rate: 115.99621953697938 | Land_Use: Natural
Month: 43 | Well_ID: 12 | Groundwater_Level: 10.448244064445237 | Precipitation: 73.46249275173282 | Temperature: 33.2474044716196 | Evapotranspiration: 20.258781537836317 | Pumping_Rate: 104.96210980899113 | Land_Use: Agricultural
Month: 44 | Well_ID: 12 | Groundwater_Level: 8.971733510827761 | Precipitation: 57.39284384396188 | Temperature: 30.35305279989593 | Evapotranspiration: 37.03427916787309 | Pumping_Rate: 58.53947293922687 | Land_Use: Agricultural
Month: 45 | Well_ID: 12 | Groundwater_Level: 8.59470837813384 | Precipitation: 47.85395711991542 | Temperature: 21.351987650962954 | Evapotranspiration: 16.92630217769036 | Pumping_Rate: 85.4914858133369 | Land_Use: Urban
Month: 46 | Well_ID: 12 | Groundwater_Level: 12.827443231810232 | Precipitation: 58.954338516205546 | Temperature: 26.807086586365514 | Evapotranspiration: 14.021278655051624 | Pumping_Rate: 125.25342324352039 | Land_Use: Natural
Month: 47 | Well_ID: 12 | Groundwater_Level: 8.950809501021821 | Precipitation: 18.582476958630014 | Temperature: 18.53429228120676 | Evapotranspiration: 23.699750204661058 | Pumping_Rate: 68.46339910652492 | Land_Use: Urban
Month: 48 | Well_ID: 12 | Groundwater_Level: 14.907009824652857 | Precipitation: 27.464650621803894 | Temperature: 27.861951555878377 | Evapotranspiration: 37.31955502509846 | Pumping_Rate: 24.0469205124756 | Land_Use: Natural
Month: 49 | Well_ID: 12 | Groundwater_Level: 7.109617198510832 | Precipitation: 26.12149987201889 | Temperature: 27.253017064312694 | Evapotranspiration: 28.030781920031103 | Pumping_Rate: 93.18681976657221 | Land_Use: Urban
Month: 50 | Well_ID: 12 | Groundwater_Level: 14.533604837649968 | Precipitation: 52.85886189527414 | Temperature: 15.65091830233918 | Evapotranspiration: 25.354189218843814 | Pumping_Rate: 95.74727337917383 | Land_Use: Agricultural
Month: 51 | Well_ID: 12 | Groundwater_Level: 11.422026232467356 | Precipitation: 84.65029998970184 | Temperature: 19.19108078043818 | Evapotranspiration: 30.44358797515607 | Pumping_Rate: 104.06690249244127 | Land_Use: Urban
Month: 52 | Well_ID: 12 | Groundwater_Level: 10.65892390510983 | Precipitation: 94.62600292385264 | Temperature: 23.584305516281166 | Evapotranspiration: 12.54292567140348 | Pumping_Rate: 121.85555930543609 | Land_Use: Urban
Month: 53 | Well_ID: 12 | Groundwater_Level: 9.608955112515376 | Precipitation: 62.76102202881514 | Temperature: 23.495701264295867 | Evapotranspiration: 34.94705653775033 | Pumping_Rate: 119.12817436693626 | Land_Use: Agricultural
Month: 54 | Well_ID: 12 | Groundwater_Level: 11.338658748609893 | Precipitation: 60.01688949888914 | Temperature: 18.952615322905974 | Evapotranspiration: 33.83435031403644 | Pumping_Rate: 107.76309415731765 | Land_Use: Natural
Month: 55 | Well_ID: 12 | Groundwater_Level: 10.302959835852086 | Precipitation: 13.978845316945222 | Temperature: 26.94489364676092 | Evapotranspiration: 25.906915259042787 | Pumping_Rate: 135.86594164260129 | Land_Use: Natural
Month: 56 | Well_ID: 12 | Groundwater_Level: 12.420050653248218 | Precipitation: 39.14652400531956 | Temperature: 26.25736804470256 | Evapotranspiration: 40.05924511796417 | Pumping_Rate: 54.43090657560056 | Land_Use: Agricultural
Month: 57 | Well_ID: 12 | Groundwater_Level: 10.275638422585299 | Precipitation: 34.24432496183522 | Temperature: 24.028654340107405 | Evapotranspiration: 18.72503901046961 | Pumping_Rate: 115.13745443432171 | Land_Use: Urban
Month: 58 | Well_ID: 12 | Groundwater_Level: 10.181195413213425 | Precipitation: 37.58304803497768 | Temperature: 21.221042499208185 | Evapotranspiration: 41.27908993253569 | Pumping_Rate: 118.79615090010827 | Land_Use: Urban
Month: 59 | Well_ID: 12 | Groundwater_Level: 8.987604974111166 | Precipitation: 46.63712362830421 | Temperature: 30.243535632082818 | Evapotranspiration: 31.54493665595251 | Pumping_Rate: 62.81313141759282 | Land_Use: Urban
Month: 60 | Well_ID: 12 | Groundwater_Level: 9.437154864973564 | Precipitation: 40.55818844605746 | Temperature: 33.27703556544147 | Evapotranspiration: 26.634474101218267 | Pumping_Rate: 54.91388173952833 | Land_Use: Natural
Month: 1 | Well_ID: 13 | Groundwater_Level: 10.005982295579685 | Precipitation: 10.414003792484245 | Temperature: 22.582192580767316 | Evapotranspiration: 29.801263646316883 | Pumping_Rate: 77.62173620573195 | Land_Use: Urban
Month: 2 | Well_ID: 13 | Groundwater_Level: 5.8136056493468224 | Precipitation: 64.95820512235068 | Temperature: 21.939165414225897 | Evapotranspiration: 28.927352341890582 | Pumping_Rate: 80.15375672454124 | Land_Use: Natural
Month: 3 | Well_ID: 13 | Groundwater_Level: 6.386452033615926 | Precipitation: 28.54513948520387 | Temperature: 27.456038327059982 | Evapotranspiration: 42.20282896417717 | Pumping_Rate: 122.60258390507293 | Land_Use: Urban
Month: 4 | Well_ID: 13 | Groundwater_Level: 10.42459710953466 | Precipitation: 54.78493728222299 | Temperature: 23.209853101265068 | Evapotranspiration: 19.233208725289863 | Pumping_Rate: 81.56383648926715 | Land_Use: Agricultural
Month: 5 | Well_ID: 13 | Groundwater_Level: 9.142416096110468 | Precipitation: 91.48165339499947 | Temperature: 24.30301399668383 | Evapotranspiration: 22.374807608534017 | Pumping_Rate: 74.30954445156388 | Land_Use: Agricultural
Month: 6 | Well_ID: 13 | Groundwater_Level: 8.303658601715142 | Precipitation: 31.612308168271532 | Temperature: 28.698265758623357 | Evapotranspiration: 40.363028920724794 | Pumping_Rate: 81.65098789916323 | Land_Use: Natural
Month: 7 | Well_ID: 13 | Groundwater_Level: 8.588652682395887 | Precipitation: -0.6057504549265946 | Temperature: 15.453219562463536 | Evapotranspiration: 24.044650648161408 | Pumping_Rate: 133.55897002462635 | Land_Use: Natural
Month: 8 | Well_ID: 13 | Groundwater_Level: 9.13715900001514 | Precipitation: 44.27991556239778 | Temperature: 31.591511624263347 | Evapotranspiration: 39.00533077331592 | Pumping_Rate: 100.39130123130856 | Land_Use: Agricultural
Month: 9 | Well_ID: 13 | Groundwater_Level: 7.263500216953034 | Precipitation: 72.01919269997143 | Temperature: 25.363402621646706 | Evapotranspiration: 46.9943598300871 | Pumping_Rate: 94.62246923929263 | Land_Use: Agricultural
Month: 10 | Well_ID: 13 | Groundwater_Level: 6.698934266044729 | Precipitation: 89.16694908441188 | Temperature: 22.9425342771891 | Evapotranspiration: 25.982049730583665 | Pumping_Rate: 96.69983503896844 | Land_Use: Urban
Month: 11 | Well_ID: 13 | Groundwater_Level: 8.571865637110479 | Precipitation: 25.409008110951664 | Temperature: 24.553829228892756 | Evapotranspiration: 36.81362326575305 | Pumping_Rate: 138.76181002979567 | Land_Use: Agricultural
Month: 12 | Well_ID: 13 | Groundwater_Level: 6.160691342705283 | Precipitation: 59.933984464730436 | Temperature: 24.812146775102594 | Evapotranspiration: 18.463077186601417 | Pumping_Rate: 77.52484820190274 | Land_Use: Natural
Month: 13 | Well_ID: 13 | Groundwater_Level: 8.884269971412158 | Precipitation: 40.693790864398935 | Temperature: 16.343993482775375 | Evapotranspiration: 37.54733298067809 | Pumping_Rate: 139.4652487282031 | Land_Use: Agricultural
Month: 14 | Well_ID: 13 | Groundwater_Level: 4.626335352492637 | Precipitation: 47.88103291391729 | Temperature: 32.47469113726618 | Evapotranspiration: 31.994239859867672 | Pumping_Rate: 106.3148889676451 | Land_Use: Natural
Month: 15 | Well_ID: 13 | Groundwater_Level: 10.067214148590397 | Precipitation: 102.8868669403407 | Temperature: 25.20662816135309 | Evapotranspiration: 34.73038282160215 | Pumping_Rate: 95.18741854073957 | Land_Use: Natural
Month: 16 | Well_ID: 13 | Groundwater_Level: 8.945317215190654 | Precipitation: 19.940593432096936 | Temperature: 27.215010652236877 | Evapotranspiration: 23.544279279646048 | Pumping_Rate: 175.02701493802846 | Land_Use: Urban
Month: 17 | Well_ID: 13 | Groundwater_Level: 8.517281100145857 | Precipitation: 55.07479322989147 | Temperature: 29.757748852870215 | Evapotranspiration: 13.389165844328275 | Pumping_Rate: 68.33081530604211 | Land_Use: Urban
Month: 18 | Well_ID: 13 | Groundwater_Level: 9.989547593410157 | Precipitation: 59.35386343530866 | Temperature: 19.894187712198498 | Evapotranspiration: 35.03252064749505 | Pumping_Rate: 89.38942721298982 | Land_Use: Urban
Month: 19 | Well_ID: 13 | Groundwater_Level: 11.387771641892934 | Precipitation: 71.71572649878695 | Temperature: 27.367359495176142 | Evapotranspiration: 9.365968475205456 | Pumping_Rate: 63.027062825079994 | Land_Use: Urban
Month: 20 | Well_ID: 13 | Groundwater_Level: 10.131706489504342 | Precipitation: 51.95966306941791 | Temperature: 23.661794545506034 | Evapotranspiration: 26.826495077574652 | Pumping_Rate: 128.5738591160851 | Land_Use: Agricultural
Month: 21 | Well_ID: 13 | Groundwater_Level: 4.480527726042802 | Precipitation: 56.161010790082045 | Temperature: 29.233853876082467 | Evapotranspiration: 39.4118186641997 | Pumping_Rate: 150.67566800955035 | Land_Use: Urban
Month: 22 | Well_ID: 13 | Groundwater_Level: 5.675186671694009 | Precipitation: 42.16702865156418 | Temperature: 14.363862898242523 | Evapotranspiration: 31.91897735873036 | Pumping_Rate: 150.09768344213916 | Land_Use: Agricultural
Month: 23 | Well_ID: 13 | Groundwater_Level: 7.069022295661848 | Precipitation: 55.38253882490215 | Temperature: 24.504528498793654 | Evapotranspiration: 49.483426447898125 | Pumping_Rate: 136.71846259438013 | Land_Use: Urban
Month: 24 | Well_ID: 13 | Groundwater_Level: 8.46682961803035 | Precipitation: 43.13615449005179 | Temperature: 21.98589672108019 | Evapotranspiration: 40.251091525817735 | Pumping_Rate: 94.07138596612103 | Land_Use: Urban
Month: 25 | Well_ID: 13 | Groundwater_Level: 9.556956647639801 | Precipitation: 62.43143779712101 | Temperature: 27.161314753170778 | Evapotranspiration: 23.461016116744236 | Pumping_Rate: 89.04277067530461 | Land_Use: Natural
Month: 26 | Well_ID: 13 | Groundwater_Level: 7.187402528224304 | Precipitation: 42.60779327912732 | Temperature: 27.350220936841012 | Evapotranspiration: 30.273133798514387 | Pumping_Rate: 49.864906825178046 | Land_Use: Agricultural
Month: 27 | Well_ID: 13 | Groundwater_Level: 9.139121914290554 | Precipitation: 57.54200787804373 | Temperature: 21.461870525889868 | Evapotranspiration: 29.52629297455564 | Pumping_Rate: 161.07620605545378 | Land_Use: Natural
Month: 28 | Well_ID: 13 | Groundwater_Level: 7.390088094639303 | Precipitation: 49.414743726300436 | Temperature: 21.43913067911978 | Evapotranspiration: 14.178232366538728 | Pumping_Rate: 114.06934234445403 | Land_Use: Urban
Month: 29 | Well_ID: 13 | Groundwater_Level: 7.820712469788212 | Precipitation: 72.52100501544336 | Temperature: 24.446673157213354 | Evapotranspiration: 20.596010835156466 | Pumping_Rate: 85.24129285391551 | Land_Use: Agricultural
Month: 30 | Well_ID: 13 | Groundwater_Level: 6.379956794791956 | Precipitation: 48.97212552823027 | Temperature: 20.516788863423958 | Evapotranspiration: 24.392390930201397 | Pumping_Rate: 139.84170666960904 | Land_Use: Urban
Month: 31 | Well_ID: 13 | Groundwater_Level: 7.501942396949069 | Precipitation: 14.539350635862371 | Temperature: 29.209918477260636 | Evapotranspiration: 9.637794971440634 | Pumping_Rate: 70.81706449719998 | Land_Use: Natural
Month: 32 | Well_ID: 13 | Groundwater_Level: 6.804691898897878 | Precipitation: 75.23843001427983 | Temperature: 23.15396399776277 | Evapotranspiration: 30.47493468251643 | Pumping_Rate: 112.19866102668023 | Land_Use: Agricultural
Month: 33 | Well_ID: 13 | Groundwater_Level: 7.71938109089181 | Precipitation: 31.88535398274762 | Temperature: 10.465058903391792 | Evapotranspiration: 27.50928155346959 | Pumping_Rate: 94.82112597127497 | Land_Use: Natural
Month: 34 | Well_ID: 13 | Groundwater_Level: 11.943760191552581 | Precipitation: 36.924673227023604 | Temperature: 23.12588971689097 | Evapotranspiration: 13.271060986884258 | Pumping_Rate: 119.16031419640903 | Land_Use: Urban
Month: 35 | Well_ID: 13 | Groundwater_Level: 8.104162744329887 | Precipitation: 38.086774119130155 | Temperature: 19.80728089578014 | Evapotranspiration: 34.04212865277332 | Pumping_Rate: 98.09279382441636 | Land_Use: Urban
Month: 36 | Well_ID: 13 | Groundwater_Level: 15.434188028039816 | Precipitation: 77.48876186341634 | Temperature: 16.843620922695273 | Evapotranspiration: 37.158727446909595 | Pumping_Rate: 56.472163266663266 | Land_Use: Urban
Month: 37 | Well_ID: 13 | Groundwater_Level: 11.321347202367392 | Precipitation: 7.286515720426081 | Temperature: 18.812866808887136 | Evapotranspiration: 32.27034478864889 | Pumping_Rate: 102.26729118010114 | Land_Use: Agricultural
Month: 38 | Well_ID: 13 | Groundwater_Level: 10.867348110328228 | Precipitation: 112.75497067319989 | Temperature: 25.547042359164852 | Evapotranspiration: 26.759318247910297 | Pumping_Rate: 131.46592425626085 | Land_Use: Natural
Month: 39 | Well_ID: 13 | Groundwater_Level: 8.940470682112148 | Precipitation: 71.12113618132103 | Temperature: 31.643204141241156 | Evapotranspiration: 35.91442151751855 | Pumping_Rate: 99.12350782438044 | Land_Use: Natural
Month: 40 | Well_ID: 13 | Groundwater_Level: 12.212755227950973 | Precipitation: 54.4647782825832 | Temperature: 26.5659223693249 | Evapotranspiration: 36.80220360476691 | Pumping_Rate: 123.25345364767259 | Land_Use: Urban
Month: 41 | Well_ID: 13 | Groundwater_Level: 9.810172476703997 | Precipitation: 48.902119987674276 | Temperature: 21.9674830589213 | Evapotranspiration: 33.074035697196884 | Pumping_Rate: 68.6341154297784 | Land_Use: Natural
Month: 42 | Well_ID: 13 | Groundwater_Level: 11.348107558347605 | Precipitation: 55.71108149715314 | Temperature: 27.279520975853515 | Evapotranspiration: 21.75387749565239 | Pumping_Rate: 99.21217620190444 | Land_Use: Agricultural
Month: 43 | Well_ID: 13 | Groundwater_Level: 16.35923396424149 | Precipitation: 60.42244856758677 | Temperature: 22.70454844890504 | Evapotranspiration: 32.76600765511181 | Pumping_Rate: 81.26468634734267 | Land_Use: Urban
